Vendedor Provincia;Vendedor Departamento;Producto;Variedad;Volumen (litros);Fecha;Precio;Forma de Pago
SALTA                         ;CAFAYATE                      ;VINO VARIETAL A CERTIFICAR TINTO                            ;MALBEC-- -  - ;17234;2022-02-11;78;DIFERIDO                      
SAN JUAN                      ;CAUCETE                       ;VINO TINTO                                                  ;-- -  - ;1000000;2022-02-11;60;DIFERIDO                      
MENDOZA                       ;MAIPU                         ;ARROPE DE UVA                                               ;-- -  - ;2500;2022-02-11;175;CONTADO                       
MENDOZA                       ;TUNUYAN                       ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;62000;2022-02-11;95;CONTADO                       
MENDOZA                       ;TUNUYAN                       ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;12000;2022-02-11;95;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO VARIETAL TINTO                                         ;BONARDA-- -  - ;65180;2022-02-11;45;DIFERIDO                      
MENDOZA                       ;MAIPU                         ;VINO VARIETAL TINTO                                         ;MERLOT-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;261512;2022-02-11;45;DIFERIDO                      
MENDOZA                       ;MAIPU                         ;VINO VARIETAL TINTO                                         ;MERLOT-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;273308;2022-02-11;45;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;10580;2022-02-11;55;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO VARIETAL A CERTIFICAR TINTO                            ;TEMPRANILLO-- -  - ;4812;2022-02-11;42;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO ROSADO                                                 ;-- -  - ;25632;2022-02-11;38;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO VARIETAL TINTO                                         ;BONARDA-- -  - ;88170;2022-02-11;49;DIFERIDO                      
MENDOZA                       ;TUNUYAN                       ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;64000;2022-02-11;95;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;VINO VARIETAL A CERTIFICAR TINTO                            ;SYRAH  (SHIRAZ-SIRAH)-- -  - ;4428;2022-02-11;42;DIFERIDO                      
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;24840;2022-02-11;75;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;50500;2022-02-11;120;CONTADO                       
MENDOZA                       ;SAN RAFAEL                    ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;28600;2022-02-11;28;CONTADO                       
MENDOZA                       ;TUNUYAN                       ;VINO VARIETAL BLANCO                                        ;CHARDONNAY-- -  - ;30000;2022-02-11;75;CONTADO                       
MENDOZA                       ;TUNUYAN                       ;VINO VARIETAL TINTO                                         ;CABERNET FRANC-- -  - ;5500;2022-02-11;95;CONTADO                       
MENDOZA                       ;TUNUYAN                       ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;25000;2022-02-11;95;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;5700;2022-02-11;50;CONTADO                       
MENDOZA                       ;TUNUYAN                       ;VINO VARIETAL TINTO                                         ;CABERNET FRANC-- -  - ;1500;2022-02-11;95;CONTADO                       
MENDOZA                       ;JUNIN                         ;VINO TINTO                                                  ;-- -  - ;100000;2022-02-11;28;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;32000;2022-02-11;75;DIFERIDO                      
LA RIOJA                      ;CASTRO BARROS                 ;VINO BLANCO                                                 ;-- -  - ;197670;2022-02-11;49,5;DIFERIDO                      
MENDOZA                       ;SAN RAFAEL                    ;VINO TINTO                                                  ;-- -  - ;7657;2022-02-11;53;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;VERDOT-- -  - ;675;2022-02-11;100;DIFERIDO                      
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;CABERNET FRANC-- -  - ;450;2022-02-11;100;DIFERIDO                      
MENDOZA                       ;GUAYMALLEN                    ;MOSTO CONCENTRADO BLANCO                                    ;-- -  - ;68403;2022-02-11;95,21;CONTADO                       
MENDOZA                       ;JUNIN                         ;VINO VARIETAL BLANCO                                        ;TORRONTES RIOJANO-- -  - ;10000;2022-02-11;30;DIFERIDO                      
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;25967;2022-02-11;75;CONTADO                       
MENDOZA                       ;GUAYMALLEN                    ;MOSTO CONCENTRADO BLANCO                                    ;-- -  - ;68403;2022-02-11;92,44;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;2000;2022-02-11;70;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;4390;2022-02-11;40;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;3389;2022-02-11;40;CONTADO                       
MENDOZA                       ;SAN RAFAEL                    ;VINO TINTO                                                  ;-- -  - ;1992;2022-02-11;70;CONTADO                       
MENDOZA                       ;SAN RAFAEL                    ;VINO RESERVA VARIETAL TINTO                                 ;MALBEC-- -  - ;10000;2022-02-11;65;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;8795;2022-02-11;45;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;5000;2022-02-11;38;DIFERIDO                      
SALTA                         ;CAFAYATE                      ;VINO VARIETAL TINTO                                         ;CABERNET SAUVIGNON-- -  - ;5095;2022-02-11;82;DIFERIDO                      
SALTA                         ;CAFAYATE                      ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;14624;2022-02-11;82;DIFERIDO                      
SALTA                         ;CAFAYATE                      ;VINO DULCE NAT.VARIETAL BLANCO                              ;TORRONTES RIOJANO-- -  - ;3000;2022-02-11;82;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;66660;2022-02-11;30;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;36355;2022-02-11;45;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;26700;2022-02-11;30;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;1000;2022-02-11;30;CONTADO                       
MENDOZA                       ;SAN RAFAEL                    ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;563;2022-02-11;82,65;CONTADO                       
MENDOZA                       ;SAN RAFAEL                    ;VINO VARIETAL TINTO                                         ;CABERNET SAUVIGNON-- -  - ;225;2022-02-11;82,65;CONTADO                       
